tGravityAcc-mean()-X,tGravityAcc-max()-X,"angle(X,gravityMean)",tGravityAcc-mean()-Y,tGravityAcc-energy()-X,"angle(Y,gravityMean)",tGravityAcc-min()-X,tGravityAcc-max()-Y,tGravityAcc-min()-Y,tGravityAcc-energy()-Y,tGravityAccMag-std(),tBodyAccJerk-std()-X,"angle(Z,gravityMean)",fBodyAcc-mean()-X,"fBodyAccJerk-bandsEnergy()-1,16",fBodyAccJerk-max()-X,fBodyAcc-mad()-X,"fBodyAccJerk-bandsEnergy()-1,16_1","tGravityAcc-arCoeff()-Z,2",fBodyAccMag-energy(),tGravityAcc-min()-Z,tGravityAcc-mean()-Z,tGravityAcc-energy()-Z,fBodyAccJerk-energy()-X,"fBodyAccJerk-bandsEnergy()-1,24",fBodyAccMag-mad(),fBodyAcc-entropy()-X,tBodyAccJerkMag-energy(),tBodyGyroJerk-iqr()-Z,tBodyAccJerk-sma()
-0.22782048,-0.28583895,0.41316736,0.48416191,-0.94399785,-0.27452544,-0.18710735,0.44997245,0.49990752,-0.51336814,-0.97117331,-0.99169771,-0.71621169,-0.98869845,-0.9999334,-0.99291213,-0.98678878,-0.99973326,0.38747258,-0.99929465,0.85741466,0.8607556,0.44621818,-0.99990891,-0.99991464,-0.97074234,-0.94635692,-0.99979619,-0.99642809,-0.98858996
-0.22112375,-0.28513767,0.40823837,0.48640582,-0.94092149,-0.27638368,-0.18611209,0.45012853,0.50006306,-0.5090092,-0.97414503,-0.9909579,-0.71298061,-0.98508111,-0.9999124,-0.99414731,-0.98059714,-0.99985366,0.52456881,-0.99940544,0.85740566,0.85829706,0.43791072,-0.99989747,-0.99990651,-0.97411456,-0.8207533,-0.99986485,-0.99566534,-0.99181623
-0.21980996,-0.28385988,0.40725534,0.48638983,-0.94032271,-0.27640976,-0.17813594,0.45341352,0.50132058,-0.50903666,-0.95993263,-0.99126908,-0.71267786,-0.98313256,-0.99992278,-0.99419403,-0.98065738,-0.99992449,0.47858216,-0.99879681,0.85369786,0.85798997,0.43687586,-0.99990235,-0.99991617,-0.96791855,-0.85400629,-0.99986739,-0.99533231,-0.99199189
-0.21472575,-0.27424979,0.40347142,0.49270983,-0.93787562,-0.28168831,-0.17813594,0.46128684,0.50132058,-0.49655991,-0.92869728,-0.96600959,-0.70631895,-0.94680993,-0.99898677,-0.97480882,-0.92675494,-0.99974967,0.45113589,-0.99675669,0.8481935,0.85300022,0.42015888,-0.99919349,-0.99908016,-0.92567493,-0.47530552,-0.99924312,-0.98950797,-0.97661347
-0.20636183,-0.25693568,0.39743738,0.49625964,-0.93384081,-0.28434671,-0.16821056,0.46128684,0.50892272,-0.48962219,-0.87049612,-0.94680893,-0.70191516,-0.91752911,-0.99772881,-0.96196088,-0.89372159,-0.9968215,0.41648024,-0.99037878,0.8481935,0.85016941,0.41063323,-0.99823071,-0.9979866,-0.87469461,-0.36034846,-0.99779127,-0.97736871,-0.95088264
0.84026502,0.78490798,-0.55081486,-0.22431276,0.58831976,0.23739666,0.84002001,-0.20084087,-0.25043992,-0.91599948,-0.45235334,-0.66156086,0.30300466,-0.52783447,-0.93541512,-0.72727571,-0.52367035,-0.86568117,0.59026267,-0.84596465,-0.40560215,-0.39424885,-0.68360895,-0.94080279,-0.93731381,-0.4241919,0.26407631,-0.90313687,-0.65878154,-0.53729791
0.82431811,0.76701883,-0.53073837,-0.26176725,0.54987196,0.26391197,0.83884142,-0.25046043,-0.25192439,-0.88500815,-0.3868361,-0.57501722,0.30247694,-0.54698026,-0.89881994,-0.67164122,-0.48835824,-0.73077774,0.52709902,-0.80768103,-0.40202768,-0.39253847,-0.68636626,-0.90740594,-0.90253945,-0.37076825,0.36036948,-0.85307608,-0.64203052,-0.44159506
0.82261912,0.75267894,-0.52368793,-0.2726848,0.54578598,0.27118451,0.83884142,-0.28276249,-0.25637548,-0.87487178,-0.35165767,-0.49678864,0.30322608,-0.51675504,-0.86662173,-0.61718188,-0.46251033,-0.74353388,0.49040549,-0.78536878,-0.40452995,-0.39441273,-0.68339236,-0.87081368,-0.86721589,-0.33357246,0.36526078,-0.81691414,-0.57223744,-0.3843805
0.81990134,0.75267894,-0.51825452,-0.27669594,0.53932302,0.27388176,0.83678252,-0.28931219,-0.25721773,-0.87091387,-0.41585767,-0.47761506,0.30579419,-0.43164232,-0.86299309,-0.62764391,-0.40055741,-0.80433246,0.46317442,-0.82516764,-0.40463376,-0.39808665,-0.67756867,-0.86091171,-0.86926413,-0.38470994,0.53744512,-0.8114066,-0.53570767,-0.36570633
0.82065711,0.76585408,-0.52521758,-0.266425,0.54116472,0.26719367,0.83613734,-0.2642806,-0.25721773,-0.88055582,-0.46117055,-0.50909279,0.30474832,-0.49687072,-0.88480159,-0.63976763,-0.42101924,-0.76913754,0.47000355,-0.85082818,-0.40463376,-0.39551944,-0.68165407,-0.87696275,-0.8916178,-0.47109291,0.42431851,-0.81240128,-0.50927134,-0.36214487
0.83894167,0.78411057,-0.55215124,-0.23824196,0.5851516,0.24732235,0.83613734,-0.23264474,-0.24732909,-0.90582861,-0.44061762,-0.49810075,0.29595777,-0.48488344,-0.86321107,-0.6119322,-0.50264015,-0.80188008,0.51152961,-0.83945001,-0.39950389,-0.38422144,-0.69922447,-0.87147694,-0.8746501,-0.43319877,0.28645245,-0.82064144,-0.56805779,-0.38002336
0.85004149,0.78411057,-0.56273663,-0.23182775,0.61184264,0.2423325,0.86328893,-0.23264474,-0.22786355,-0.91153309,-0.45403423,-0.51850578,0.2905511,-0.50986515,-0.8702977,-0.59083064,-0.5388519,-0.79624339,0.48894486,-0.84692424,-0.38595152,-0.37835519,-0.70832663,-0.88158109,-0.8792838,-0.44815332,0.25080166,-0.83285144,-0.51378833,-0.40253002
0.84383723,0.77776825,-0.55090823,-0.24649203,0.59677404,0.25239187,0.85618403,-0.25397441,-0.23118051,-0.89916866,-0.46020897,-0.52630532,0.29371866,-0.54672386,-0.87944453,-0.56499483,-0.4952376,-0.76818219,0.48766111,-0.85026835,-0.39115632,-0.38290308,-0.70137709,-0.88533474,-0.88327619,-0.48070679,0.3479525,-0.83642317,-0.45463269,-0.40864701
0.83440547,0.7695641,-0.54041799,-0.2560027,0.57403296,0.25937124,0.84819115,-0.26515331,-0.2357172,-0.89072069,-0.46548058,-0.49187247,0.29764015,-0.4967704,-0.88050868,-0.57754312,-0.44409787,-0.78041261,0.47581747,-0.85310318,-0.39627359,-0.38729334,-0.69459323,-0.86830451,-0.86677508,-0.50206648,0.42101735,-0.83823092,-0.4264927,-0.4123972
0.82801249,0.75849081,-0.53611128,-0.25842543,0.55866314,0.26153504,0.84447734,-0.27149978,-0.2357172,-0.88852437,-0.47837309,-0.52728932,0.29969881,-0.56789233,-0.89064236,-0.63745136,-0.50542856,-0.81458083,0.58469103,-0.86002243,-0.39627359,-0.38892974,-0.6920609,-0.88579854,-0.89420702,-0.49842751,0.32798701,-0.86627551,-0.47993923,-0.47549475
0.82283143,0.7565896,-0.52974373,-0.25500274,0.54631222,0.25928049,0.83692571,-0.26365019,-0.23766875,-0.89161758,-0.46234027,-0.58431257,0.30637524,-0.59174617,-0.9076345,-0.70465097,-0.53772877,-0.86967111,0.62938328,-0.85146441,-0.41347033,-0.39744205,-0.67846454,-0.91134113,-0.91212778,-0.49448587,0.30041466,-0.88093247,-0.51961796,-0.50919025
0.82043538,0.75400713,-0.52721984,-0.26120044,0.54059629,0.26372745,0.83692571,-0.26365019,-0.24730609,-0.88574676,-0.38381607,-0.52767269,0.30547146,-0.53143559,-0.87660715,-0.65817185,-0.4843749,-0.83333426,0.62279439,-0.8058015,-0.41347033,-0.3960069,-0.68053406,-0.88598474,-0.88294093,-0.39582701,0.378123,-0.86044919,-0.46573795,-0.46808848
0.82763134,0.76099285,-0.53660954,-0.26740032,0.55777682,0.26792303,0.83701131,-0.2792602,-0.24730609,-0.8800304,-0.39042618,-0.47633734,0.2948661,-0.4846634,-0.86948147,-0.6056604,-0.45120519,-0.82233916,0.71242267,-0.80983733,-0.39750138,-0.38228948,-0.70217143,-0.86024569,-0.86898471,-0.42398121,0.48242067,-0.84134064,-0.43660393,-0.42391087
0.83618091,0.76946133,-0.53936024,-0.26230494,0.57828413,0.26345569,0.85030384,-0.27272652,-0.24384926,-0.88487311,-0.42154839,-0.51571733,0.29572499,-0.51928037,-0.87320751,-0.62058048,-0.47539828,-0.81330174,0.60321979,-0.8285186,-0.40032081,-0.38546524,-0.69734249,-0.88021159,-0.87821974,-0.46204865,0.42955756,-0.84539918,-0.54835507,-0.41546542
0.83636354,0.76946133,-0.53883242,-0.2605249,0.57872974,0.26214722,0.84894294,-0.27272652,-0.24242781,-0.8865247,-0.42928774,-0.56450368,0.29705688,-0.58773446,-0.88332311,-0.64107684,-0.50015273,-0.81543132,0.56254384,-0.83298844,-0.40032081,-0.3874023,-0.69434079,-0.90284176,-0.89603192,-0.43841995,0.2677642,-0.86566346,-0.55684093,-0.45236233
0.82926834,0.76518648,-0.53980473,-0.26214643,0.56168558,0.26428477,0.8454103,-0.27356673,-0.24242781,-0.88500532,-0.51428926,-0.61078941,0.29478459,-0.58855405,-0.91332661,-0.71011848,-0.53433832,-0.83754519,0.60389354,-0.87830108,-0.39086465,-0.38206732,-0.70264934,-0.92210702,-0.9230157,-0.49071839,0.28907644,-0.88394043,-0.57820073,-0.49934989
0.83503287,0.77481082,-0.53481621,-0.23410949,0.57555577,0.24364691,0.8496474,-0.20712965,-0.26224336,-0.90769514,-0.29539935,-0.43144515,0.31202256,-0.37591023,-0.82527163,-0.63118845,-0.29016918,-0.77539811,0.5615137,-0.74712316,-0.42195006,-0.40772947,-0.66189477,-0.83558219,-0.82489885,-0.30385897,0.5469936,-0.7923746,-0.54951663,-0.35716049
0.827864,0.76023624,-0.52140408,-0.27509908,0.5583251,0.27194577,0.8376762,-0.2466966,-0.26224336,-0.87175931,-0.31182584,-0.40207049,0.30456981,-0.34856086,-0.80019921,-0.53957223,-0.26037156,-0.70582033,0.54138903,-0.7585926,-0.40837708,-0.39828725,-0.67725321,-0.81834695,-0.81573255,-0.30427034,0.28860895,-0.75831296,-0.35347902,-0.28031997
0.82381198,0.76023624,-0.51975643,-0.27844612,0.54866633,0.27469892,0.83736666,-0.2831195,-0.26212048,-0.86900821,-0.3235994,-0.42835909,0.303972,-0.34389802,-0.8137431,-0.53946302,-0.27156535,-0.76206012,0.55049956,-0.76668423,-0.4024996,-0.39657026,-0.68004485,-0.83381898,-0.83335428,-0.31558591,0.45452722,-0.79102002,-0.42277256,-0.33844171
0.82579607,0.75892171,-0.52913372,-0.26591679,0.55339805,0.26648778,0.83736666,-0.27374593,-0.24819284,-0.88146279,-0.40146274,-0.46401179,0.30202676,-0.40890964,-0.84855789,-0.60941968,-0.34569885,-0.73246242,0.58255539,-0.81656832,-0.4024996,-0.39270953,-0.68597453,-0.85367648,-0.85847911,-0.36362987,0.51420684,-0.80536158,-0.47903693,-0.36266303
0.83332329,0.76657956,-0.54516391,-0.25459766,0.57140279,0.25890338,0.85153686,-0.26270955,-0.23900856,-0.89191418,-0.41090108,-0.47719698,0.29407664,-0.41550166,-0.8470897,-0.58221137,-0.42400485,-0.70022138,0.55724127,-0.82222727,-0.40002766,-0.38133097,-0.70365368,-0.86069824,-0.85286957,-0.35879659,0.50059013,-0.80695253,-0.48648468,-0.34971369
0.83642809,0.76657956,-0.54988768,-0.25306673,0.57886835,0.25780977,0.85313074,-0.26270955,-0.23889866,-0.89329843,-0.35798019,-0.47966819,0.29094784,-0.36612927,-0.86254203,-0.62169797,-0.4160864,-0.7179332,0.4492014,-0.78944611,-0.38469977,-0.37720779,-0.71009164,-0.86196004,-0.86895935,-0.27135624,0.47333709,-0.81059345,-0.43724305,-0.36515544
0.83327246,0.76539248,-0.54158665,-0.2638715,0.57129305,0.26511518,0.84601845,-0.26548659,-0.24451523,-0.88333301,-0.42704677,-0.50838455,0.29273391,-0.44413982,-0.88576818,-0.63091456,-0.43719603,-0.74041202,0.544356,-0.83170716,-0.39423662,-0.38018546,-0.70552401,-0.87661981,-0.88117852,-0.37241067,0.49785784,-0.83196685,-0.4340572,-0.40323885
0.82788629,0.75976644,-0.53448053,-0.26508033,0.55836521,0.26607973,0.84595229,-0.27425496,-0.24451523,-0.88223928,-0.47957766,-0.48591969,0.29791819,-0.4742601,-0.85699907,-0.62065105,-0.48397111,-0.77981677,0.62141251,-0.86049697,-0.39650695,-0.38683607,-0.69525356,-0.86524157,-0.86388904,-0.48176766,0.40758236,-0.84523917,-0.48121688,-0.41823905
0.8268917,0.75673489,-0.53228548,-0.26284839,0.55598183,0.26446148,0.8458845,-0.27425496,-0.23991676,-0.88437671,-0.39183298,-0.43825914,0.30083698,-0.42647062,-0.83713888,-0.59472043,-0.40503612,-0.81686951,0.5632333,-0.81066247,-0.39650695,-0.39084344,-0.68907674,-0.83945824,-0.84993651,-0.44158567,0.3855891,-0.83223223,-0.49801142,-0.4059919
0.82674243,0.75673489,-0.53150557,-0.26892612,0.55562569,0.26867505,0.8458845,-0.27463831,-0.25257549,-0.87849485,-0.3668224,-0.47014752,0.2985511,-0.44383414,-0.85488824,-0.65722686,-0.37407529,-0.79810128,0.54397157,-0.79514165,-0.39535719,-0.38790782,-0.69365665,-0.85695984,-0.86628431,-0.38494835,0.48436827,-0.83664859,-0.50589285,-0.41563232
0.8239947,0.75522746,-0.53031696,-0.27023705,0.54907182,0.26986505,0.84091223,-0.27684071,-0.25257549,-0.87721841,-0.37578295,-0.47629096,0.29869114,-0.4614956,-0.85383173,-0.6946053,-0.394343,-0.81268697,0.51814575,-0.80081423,-0.39758654,-0.38749366,-0.69427334,-0.86022137,-0.86196482,-0.3728889,0.49829689,-0.8334097,-0.4912771,-0.40694353
0.82189667,0.75563782,-0.53210432,-0.26404715,0.544071,0.26595008,0.83996545,-0.27504563,-0.24428502,-0.88320338,-0.41527194,-0.49043059,0.29996113,-0.46619609,-0.85523848,-0.68226414,-0.41021371,-0.82163398,0.50046059,-0.82477212,-0.39758654,-0.38819657,-0.69319472,-0.86757182,-0.86401358,-0.38469313,0.5138301,-0.82961656,-0.54577532,-0.39143978
0.82601189,0.76138287,-0.53648478,-0.26060468,0.55389796,0.26335458,0.83996545,-0.27072518,-0.24030311,-0.88645023,-0.47311446,-0.50676447,0.29815487,-0.46956121,-0.85795842,-0.66018563,-0.37553633,-0.75524827,0.52175935,-0.85722616,-0.39141691,-0.3862025,-0.69630536,-0.87581819,-0.87286348,-0.49790647,0.49291758,-0.82277356,-0.5496399,-0.37433041
0.83261362,0.76393104,-0.53799674,-0.25682827,0.56969786,0.25998074,0.84972049,-0.26962183,-0.23773439,-0.88997043,-0.43789583,-0.46949952,0.29920641,-0.46327694,-0.86180737,-0.57404937,-0.40147582,-0.73197709,0.55108485,-0.83791193,-0.40019887,-0.38930415,-0.69142463,-0.85661988,-0.86178336,-0.42197277,0.4000724,-0.81628667,-0.476922,-0.37315201
0.83266344,0.79934488,-0.57133273,-0.26115116,0.57019509,0.26565166,0.83210569,-0.27045157,-0.25826706,-0.88584704,0.089339728,-0.30605455,0.26739656,-0.24428823,-0.74161373,-0.45250291,-0.15447127,-0.56803508,0.65572965,-0.40166508,-0.41043775,-0.34112993,-0.75847096,-0.75611254,-0.75486348,0.1006081,0.45648901,-0.67790097,-0.3245284,-0.20145256
0.86527953,0.81057152,-0.60686029,-0.25491324,0.64942257,0.25962666,0.84959418,-0.25018831,-0.23651557,-0.89165365,0.14607933,-0.1820564,0.24144725,-0.15258391,-0.65588839,-0.33109968,-0.021993206,-0.28612399,0.62844646,-0.33831223,-0.31694751,-0.30927448,-0.80379,-0.66215662,-0.64308873,0.27433166,0.59919865,-0.60565954,-0.26574096,-0.12093736
0.87072425,0.81057152,-0.60697554,-0.24089659,0.66273927,0.24917299,0.8506778,-0.24478381,-0.22952664,-0.90392507,0.40165607,-0.00095018372,0.24944713,-0.031607512,-0.56185245,-0.31837006,-0.038472273,-0.26096767,0.59273795,-0.013491823,-0.3538454,-0.32147329,-0.78817076,-0.49747814,-0.49204272,0.29735745,0.73013202,-0.43330289,-0.17579169,-0.018294778
0.83905974,0.80401897,-0.57203033,-0.25072019,0.58577057,0.25749671,0.83326785,-0.24478381,-0.25316732,-0.89461812,0.48284091,-0.00028285664,0.27283959,0.022504382,-0.54546016,-0.31944162,0.10578402,-0.203197,0.59576102,0.10321677,-0.37155314,-0.35000635,-0.74886374,-0.49684232,-0.50286345,0.52021763,0.79499935,-0.40677374,-0.21872977,0.016837577
0.83457821,0.79891692,-0.55577715,-0.265147,0.57478284,0.26699921,0.83326785,-0.23757363,-0.25316732,-0.88158304,0.36066982,-0.11080412,0.27955038,-0.035327738,-0.56120106,-0.26275119,0.055812965,-0.3360586,0.60933615,-0.06981021,-0.37155314,-0.36041345,-0.73471409,-0.60129603,-0.57514546,0.45209605,0.611994,-0.52868941,-0.14265002,-0.063804228
0.85850831,0.80992637,-0.57201914,-0.24467484,0.63271302,0.25090674,0.85077476,-0.23237364,-0.24867767,-0.89985898,0.29259576,-0.15905567,0.27744506,-0.080091066,-0.55173498,-0.46004918,0.099120364,-0.51020134,0.65199533,-0.15999176,-0.39103669,-0.36151504,-0.73295623,-0.64308047,-0.6001448,0.44495006,0.68256165,-0.59875136,-0.12690844,-0.12529426
0.84927707,0.80992637,-0.56206631,-0.24880776,0.61030666,0.25416998,0.84897401,-0.23237364,-0.24563959,-0.89632672,0.23768666,-0.1753065,0.28341952,-0.065261619,-0.59510875,-0.26559932,0.075180653,-0.45973665,0.68262969,-0.22932629,-0.39129318,-0.36866762,-0.72243922,-0.65663212,-0.61698906,0.34824713,0.60954139,-0.60766099,-0.082244824,-0.13882438
0.85335329,0.81530926,-0.57605957,-0.26344957,0.62032663,0.2649282,0.84897401,-0.26465961,-0.24563959,-0.88371167,0.19378332,-0.18385918,0.26391584,-0.098599762,-0.63103191,-0.26046263,0.060210641,-0.36377111,0.60004725,-0.28259234,-0.39129318,-0.34116782,-0.76074943,-0.6636567,-0.63251423,0.25797551,0.68353469,-0.60315008,-0.10315259,-0.13106742
0.82080662,0.76370637,-0.54896375,-0.26628047,0.5416116,0.26909615,0.82324659,-0.26612403,-0.28165347,-0.88031755,0.28628315,-0.11577288,0.2837248,-0.056866745,-0.59765346,-0.33807,0.050975266,-0.51576419,0.61813759,-0.16813034,-0.41392173,-0.36325768,-0.72988728,-0.60570473,-0.59977297,0.31151765,0.77458253,-0.56824195,-0.046444854,-0.093720567
0.82916384,0.76719058,-0.5799131,-0.24794088,0.5614461,0.25733463,0.84217742,-0.25252713,-0.2277507,-0.8980248,0.42725125,-0.055462357,0.26634232,0.013049214,-0.5571811,-0.19738614,0.1302809,-0.18149196,0.5551678,0.022596077,-0.35072325,-0.33749862,-0.76685101,-0.55052417,-0.55043732,0.6302276,0.79709994,-0.4499263,-0.013825898,0.022722969
0.84404453,0.79878461,-0.58134108,-0.24697115,0.59759598,0.25490212,0.84217742,-0.25117206,-0.23774003,-0.89872733,0.44530171,-0.057308404,0.26690667,-0.017954022,-0.55949394,-0.3469919,0.057437773,-0.21403736,0.65234056,0.048452979,-0.40586807,-0.34195594,-0.75992778,-0.55226391,-0.55946688,0.38173004,0.64985921,-0.44742954,-0.23902016,0.029330051
0.8437843,0.79878461,-0.5427676,-0.26351522,0.59699662,0.2635921,0.84100953,-0.25117206,-0.25511757,-0.88309088,0.29105081,-0.10347966,0.29282537,-0.026746392,-0.58854102,-0.29886876,0.081779121,-0.39204104,0.68468339,-0.16198709,-0.41454564,-0.38318881,-0.69899445,-0.59474333,-0.59454565,0.34083056,0.69035987,-0.52928122,-0.13850476,-0.036202851
0.82457312,0.77531597,-0.5307612,-0.27129315,0.55048978,0.27056717,0.84051042,-0.27116674,-0.25511757,-0.87606592,0.28360867,-0.1466489,0.29782452,-0.013696822,-0.58565931,-0.22408461,0.087625428,-0.21924589,0.65279802,-0.17156437,-0.41454564,-0.38642956,-0.69485211,-0.6325586,-0.60325909,0.36055718,0.67621734,-0.43290897,-0.035792889,0.011852112
0.82086427,0.75841665,-0.53931708,-0.26938475,0.54162673,0.27047362,0.83535133,-0.27116674,-0.25169843,-0.87796181,0.32193716,-0.085097408,0.29078467,-0.0078640559,-0.52508903,-0.38450516,0.17372168,-0.1444618,0.63990333,-0.12169123,-0.39483442,-0.37435976,-0.71404844,-0.57809191,-0.56651274,0.46332997,0.7285038,-0.36979565,0.0069979491,0.087918035
0.83436159,0.78790498,-0.54657049,-0.26913257,0.57418388,0.26907567,0.83535133,-0.27521466,-0.25169843,-0.87822989,0.22603571,-0.14591288,0.28574569,-0.08037475,-0.59104046,-0.15832675,0.063975262,-0.50271143,0.64203508,-0.24355768,-0.39483442,-0.37024753,-0.71988801,-0.6319267,-0.62182217,0.17768487,0.53035279,-0.58055145,-0.051957906,-0.08877841
0.85300644,0.78790498,-0.5729383,-0.26058388,0.61909869,0.26273071,0.84968991,-0.27521466,-0.24383916,-0.88648788,0.1806667,-0.25389892,0.26824111,-0.20245749,-0.65948185,-0.26325669,-0.024522963,-0.60497233,0.59722514,-0.29814677,-0.37567309,-0.34741789,-0.75320367,-0.71846374,-0.69886093,0.21305938,0.53677371,-0.64109015,-0.22293198,-0.18752314
0.7963987,0.76018984,-0.52351708,-0.29182171,0.4842979,0.28861144,0.79055651,-0.27578001,-0.30099033,-0.85375236,0.22658833,0.048017126,0.29029367,-0.034523226,-0.38804752,-0.18806135,0.049617884,-0.50825007,0.70624565,-0.24293186,-0.4484568,-0.36945558,-0.7192742,-0.44742505,-0.41169401,0.17174444,0.76586413,-0.4802939,-0.17384233,0.0067540958
0.8285825,0.77941432,-0.55797202,-0.26332606,0.56028275,0.26668734,0.82138017,-0.27578001,-0.25711982,-0.8838745,0.23507497,-0.0037890921,0.27793439,0.014038284,-0.51851854,-0.26025521,0.016788398,-0.48286188,0.64232911,-0.23254566,-0.37292919,-0.35621665,-0.74067735,-0.50032963,-0.49249336,0.32686938,0.60028711,-0.46677095,-0.25586394,0.050152773
0.84321478,0.78230629,-0.54745171,-0.26883162,0.59535335,0.26775432,0.83451817,-0.27754093,-0.2619322,-0.87851357,0.43123177,0.12123932,0.28597397,0.18668056,-0.41838258,-0.35215252,0.24414042,-0.21045393,0.62455892,0.028316034,-0.39580453,-0.37293904,-0.71629688,-0.36799148,-0.38937651,0.46467245,0.92081869,-0.31755424,-0.34619359,0.090997922
0.82777733,0.78230629,-0.53161936,-0.27823807,0.55841578,0.2750792,0.82931111,-0.27973747,-0.26573193,-0.86920484,0.46077091,0.1426743,0.29383538,0.15346103,-0.3714281,-0.23549472,0.21960288,-0.35423562,0.63910003,0.070852791,-0.39580453,-0.38190536,-0.70254959,-0.34378835,-0.33719584,0.58613313,0.78107571,-0.35483296,-0.24113256,0.046361466
0.83219934,0.79397701,-0.54563543,-0.26988597,0.5691387,0.269819,0.82931111,-0.26740787,-0.26573193,-0.87722063,0.30320063,-0.082859487,0.28598279,-0.054914839,-0.49331924,-0.075857189,0.093538038,-0.64143335,0.63235412,-0.14627845,-0.39571613,-0.37011061,-0.72004714,-0.57603293,-0.53396663,0.43416403,0.69466166,-0.56669163,-0.029652585,-0.09085108
0.84677747,0.79397701,-0.54913882,-0.28059865,0.60399254,0.27562813,0.85108472,-0.26740787,-0.28046627,-0.86595225,0.53906122,0.11754248,0.27863467,0.15738147,-0.40785421,-0.021043919,0.22222725,-0.33931688,0.60612781,0.18786035,-0.38058363,-0.36373231,-0.72992697,-0.37211298,-0.39841786,0.61706083,0.80361423,-0.31876404,0.092079988,0.11226728
0.83700342,0.77874026,-0.5451946,-0.28499574,0.58028006,0.27974072,0.85123153,-0.26638789,-0.28046627,-0.8617024,0.54173487,0.18927482,0.27878388,-0.1104604,-0.28737313,0.056701111,0.012214415,-0.10781109,0.61433405,0.19197954,-0.38058363,-0.36188772,-0.73240515,-0.28953204,-0.28949195,0.45165495,0.54924912,-0.23180168,0.013482321,0.19190181
0.83567155,0.78852707,-0.5705662,-0.25610407,0.57709775,0.26162186,0.84999284,-0.26355577,-0.26176669,-0.89026918,0.33774729,-0.0066159577,0.27107007,0.038609018,-0.46058104,-0.30115184,0.11129567,-0.52338096,0.57890576,-0.10057588,-0.36526145,-0.34695803,-0.7538122,-0.50316,-0.49909976,0.43639827,0.67226103,-0.47021807,-0.20022267,0.012895758
0.80881414,0.7756003,-0.49617466,-0.264797,0.51448344,0.26503706,0.75813658,-0.23503529,-0.29466515,-0.88050556,-0.06828484,-0.36334266,0.32964358,-0.30038232,-0.77322304,-0.5647136,-0.2122307,-0.81721448,0.75102681,-0.56090933,-0.45708262,-0.43082345,-0.62137133,-0.79436849,-0.78551679,-0.092025261,0.61231062,-0.77113167,-0.37622292,-0.31769901
0.74506941,0.75131558,-0.43301933,-0.31876915,0.36769297,0.30606092,0.73378429,-0.25322509,-0.32652159,-0.82287707,-0.038664929,-0.30472891,0.3523574,-0.28870838,-0.7882146,-0.53813795,-0.23188073,-0.82272178,0.64081743,-0.53286058,-0.47607312,-0.4537313,-0.5823016,-0.75518896,-0.77426126,-0.011385207,0.55274598,-0.730814,-0.35502861,-0.26513194
0.7064474,0.65854817,-0.39243478,-0.34836619,0.28145692,0.3288788,0.70645235,-0.34709232,-0.32652159,-0.78939423,-0.062467764,-0.31800666,0.36812466,-0.2253296,-0.78250759,-0.5722244,-0.1835245,-0.74599602,0.69928697,-0.55544413,-0.49692804,-0.47089731,-0.55026579,-0.76437085,-0.76177154,-0.032926266,0.54623023,-0.72727221,-0.29185725,-0.2376555
